Kód okresu,Kód obce,Názov okresu,Názov obce,Pohlavie,Ekonomické vekové skupiny,abs.
SK0417,SK0417524174,Okres Prešov,Bajerov,muž,poproduktívny vek (65 a viac rokov),26
SK0417,SK0417524174,Okres Prešov,Bajerov,žena,predproduktívny vek (0-14 rokov),29
SK0417,SK0417524174,Okres Prešov,Bajerov,žena,produktívny vek (15-64 rokov),138
SK0417,SK0417524174,Okres Prešov,Bajerov,žena,poproduktívny vek (65 a viac rokov),40
SK0417,SK0417524191,Okres Prešov,Bertotovce,muž,predproduktívny vek (0-14 rokov),39
SK0417,SK0417524191,Okres Prešov,Bertotovce,muž,produktívny vek (15-64 rokov),203
SK0417,SK0417524191,Okres Prešov,Bertotovce,muž,poproduktívny vek (65 a viac rokov),27
SK0417,SK0417524191,Okres Prešov,Bertotovce,žena,predproduktívny vek (0-14 rokov),41
SK0417,SK0417524191,Okres Prešov,Bertotovce,žena,produktívny vek (15-64 rokov),156
SK0417,SK0417524191,Okres Prešov,Bertotovce,žena,poproduktívny vek (65 a viac rokov),44
SK0417,SK0417524212,Okres Prešov,Brestov (Okres Prešov),muž,predproduktívny vek (0-14 rokov),43
SK0417,SK0417524212,Okres Prešov,Brestov (Okres Prešov),muž,produktívny vek (15-64 rokov),153
SK0417,SK0417524212,Okres Prešov,Brestov (Okres Prešov),muž,poproduktívny vek (65 a viac rokov),27
SK0417,SK0417524212,Okres Prešov,Brestov (Okres Prešov),žena,predproduktívny vek (0-14 rokov),36
SK0417,SK0417524212,Okres Prešov,Brestov (Okres Prešov),žena,produktívny vek (15-64 rokov),139
SK0417,SK0417524212,Okres Prešov,Brestov (Okres Prešov),žena,poproduktívny vek (65 a viac rokov),50
SK0417,SK0417524221,Okres Prešov,Bretejovce,muž,predproduktívny vek (0-14 rokov),31
SK0417,SK0417524221,Okres Prešov,Bretejovce,muž,produktívny vek (15-64 rokov),146
SK0417,SK0417524221,Okres Prešov,Bretejovce,muž,poproduktívny vek (65 a viac rokov),29
SK0417,SK0417524221,Okres Prešov,Bretejovce,žena,predproduktívny vek (0-14 rokov),45
SK0417,SK0417524221,Okres Prešov,Bretejovce,žena,produktívny vek (15-64 rokov),138
SK0417,SK0417524221,Okres Prešov,Bretejovce,žena,poproduktívny vek (65 a viac rokov),45
SK0417,SK0417524255,Okres Prešov,Brežany,muž,predproduktívny vek (0-14 rokov),15
SK0417,SK0417524255,Okres Prešov,Brežany,muž,produktívny vek (15-64 rokov),73
SK0417,SK0417524255,Okres Prešov,Brežany,muž,poproduktívny vek (65 a viac rokov),15
SK0417,SK0417524255,Okres Prešov,Brežany,žena,predproduktívny vek (0-14 rokov),16
SK0417,SK0417524255,Okres Prešov,Brežany,žena,produktívny vek (15-64 rokov),64
SK0417,SK0417524255,Okres Prešov,Brežany,žena,poproduktívny vek (65 a viac rokov),16
SK0417,SK0417524263,Okres Prešov,Bzenov,muž,predproduktívny vek (0-14 rokov),70
SK0417,SK0417524263,Okres Prešov,Bzenov,muž,produktívny vek (15-64 rokov),243
SK0417,SK0417524263,Okres Prešov,Bzenov,muž,poproduktívny vek (65 a viac rokov),54
SK0417,SK0417524263,Okres Prešov,Bzenov,žena,predproduktívny vek (0-14 rokov),73
SK0417,SK0417524263,Okres Prešov,Bzenov,žena,produktívny vek (15-64 rokov),252
SK0417,SK0417524263,Okres Prešov,Bzenov,žena,poproduktívny vek (65 a viac rokov),56
SK0417,SK0417524271,Okres Prešov,Čelovce (Okres Prešov),muž,predproduktívny vek (0-14 rokov),43
SK0417,SK0417524271,Okres Prešov,Čelovce (Okres Prešov),muž,produktívny vek (15-64 rokov),124
SK0417,SK0417524271,Okres Prešov,Čelovce (Okres Prešov),muž,poproduktívny vek (65 a viac rokov),19
SK0417,SK0417524271,Okres Prešov,Čelovce (Okres Prešov),žena,predproduktívny vek (0-14 rokov),28
SK0417,SK0417524271,Okres Prešov,Čelovce (Okres Prešov),žena,produktívny vek (15-64 rokov),115
SK0417,SK0417524271,Okres Prešov,Čelovce (Okres Prešov),žena,poproduktívny vek (65 a viac rokov),26
SK0417,SK0417524301,Okres Prešov,Červenica,muž,predproduktívny vek (0-14 rokov),188
SK0417,SK0417524301,Okres Prešov,Červenica,muž,produktívny vek (15-64 rokov),309
SK0417,SK0417524301,Okres Prešov,Červenica,muž,poproduktívny vek (65 a viac rokov),20
SK0417,SK0417524301,Okres Prešov,Červenica,žena,predproduktívny vek (0-14 rokov),155
SK0417,SK0417524301,Okres Prešov,Červenica,žena,produktívny vek (15-64 rokov),326
SK0417,SK0417524301,Okres Prešov,Červenica,žena,poproduktívny vek (65 a viac rokov),35
SK0417,SK0417524336,Okres Prešov,Demjata,muž,predproduktívny vek (0-14 rokov),82
SK0417,SK0417524336,Okres Prešov,Demjata,muž,produktívny vek (15-64 rokov),427
SK0417,SK0417524336,Okres Prešov,Demjata,muž,poproduktívny vek (65 a viac rokov),50
SK0417,SK0417524336,Okres Prešov,Demjata,žena,predproduktívny vek (0-14 rokov),72
SK0417,SK0417524336,Okres Prešov,Demjata,žena,produktívny vek (15-64 rokov),364
SK0417,SK0417524336,Okres Prešov,Demjata,žena,poproduktívny vek (65 a viac rokov),106
SK0417,SK0417524352,Okres Prešov,Drienov,muž,predproduktívny vek (0-14 rokov),196
SK0417,SK0417524352,Okres Prešov,Drienov,muž,produktívny vek (15-64 rokov),799
SK0417,SK0417524352,Okres Prešov,Drienov,muž,poproduktívny vek (65 a viac rokov),116
SK0417,SK0417524352,Okres Prešov,Drienov,žena,predproduktívny vek (0-14 rokov),200
SK0417,SK0417524352,Okres Prešov,Drienov,žena,produktívny vek (15-64 rokov),726
SK0417,SK0417524352,Okres Prešov,Drienov,žena,poproduktívny vek (65 a viac rokov),201
SK0417,SK0417524361,Okres Prešov,Drienovská Nová Ves,muž,predproduktívny vek (0-14 rokov),77
SK0417,SK0417524361,Okres Prešov,Drienovská Nová Ves,muž,produktívny vek (15-64 rokov),287
SK0417,SK0417524361,Okres Prešov,Drienovská Nová Ves,muž,poproduktívny vek (65 a viac rokov),49
SK0417,SK0417524361,Okres Prešov,Drienovská Nová Ves,žena,predproduktívny vek (0-14 rokov),72
SK0417,SK0417524361,Okres Prešov,Drienovská Nová Ves,žena,produktívny vek (15-64 rokov),258
SK0417,SK0417524361,Okres Prešov,Drienovská Nová Ves,žena,poproduktívny vek (65 a viac rokov),62
SK0417,SK0417524387,Okres Prešov,Dulova Ves,muž,predproduktívny vek (0-14 rokov),192
SK0417,SK0417524387,Okres Prešov,Dulova Ves,muž,produktívny vek (15-64 rokov),480
SK0417,SK0417524387,Okres Prešov,Dulova Ves,muž,poproduktívny vek (65 a viac rokov),51
SK0417,SK0417524387,Okres Prešov,Dulova Ves,žena,predproduktívny vek (0-14 rokov),182
SK0417,SK0417524387,Okres Prešov,Dulova Ves,žena,produktívny vek (15-64 rokov),432
SK0417,SK0417524387,Okres Prešov,Dulova Ves,žena,poproduktívny vek (65 a viac rokov),85
SK0417,SK0417524395,Okres Prešov,Fintice,muž,predproduktívny vek (0-14 rokov),205
SK0417,SK0417524395,Okres Prešov,Fintice,muž,produktívny vek (15-64 rokov),788
SK0417,SK0417524395,Okres Prešov,Fintice,muž,poproduktívny vek (65 a viac rokov),110
SK0417,SK0417524395,Okres Prešov,Fintice,žena,predproduktívny vek (0-14 rokov),185
SK0417,SK0417524395,Okres Prešov,Fintice,žena,produktívny vek (15-64 rokov),719
SK0417,SK0417524395,Okres Prešov,Fintice,žena,poproduktívny vek (65 a viac rokov),160
SK0417,SK0417524409,Okres Prešov,Fričovce,muž,predproduktívny vek (0-14 rokov),124
SK0417,SK0417524409,Okres Prešov,Fričovce,muž,produktívny vek (15-64 rokov),404
SK0417,SK0417524409,Okres Prešov,Fričovce,muž,poproduktívny vek (65 a viac rokov),66
SK0417,SK0417524409,Okres Prešov,Fričovce,žena,predproduktívny vek (0-14 rokov),110
SK0417,SK0417524409,Okres Prešov,Fričovce,žena,produktívny vek (15-64 rokov),328
SK0417,SK0417524409,Okres Prešov,Fričovce,žena,poproduktívny vek (65 a viac rokov),104
SK0417,SK0417524417,Okres Prešov,Fulianka,muž,predproduktívny vek (0-14 rokov),26
SK0417,SK0417524417,Okres Prešov,Fulianka,muž,produktívny vek (15-64 rokov),143
SK0417,SK0417524417,Okres Prešov,Fulianka,muž,poproduktívny vek (65 a viac rokov),29
SK0417,SK0417524417,Okres Prešov,Fulianka,žena,predproduktívny vek (0-14 rokov),38
SK0417,SK0417524417,Okres Prešov,Fulianka,žena,produktívny vek (15-64 rokov),133
SK0417,SK0417524417,Okres Prešov,Fulianka,žena,poproduktívny vek (65 a viac rokov),42
SK0417,SK0417524425,Okres Prešov,Geraltov,muž,predproduktívny vek (0-14 rokov),8
SK0417,SK0417524425,Okres Prešov,Geraltov,muž,produktívny vek (15-64 rokov),48
SK0417,SK0417524425,Okres Prešov,Geraltov,muž,poproduktívny vek (65 a viac rokov),7
SK0417,SK0417524425,Okres Prešov,Geraltov,žena,predproduktívny vek (0-14 rokov),8
SK0417,SK0417524425,Okres Prešov,Geraltov,žena,produktívny vek (15-64 rokov),37
SK0417,SK0417524425,Okres Prešov,Geraltov,žena,poproduktívny vek (65 a viac rokov),14
SK0417,SK0417524433,Okres Prešov,Gregorovce,muž,predproduktívny vek (0-14 rokov),73
SK0417,SK0417524433,Okres Prešov,Gregorovce,muž,produktívny vek (15-64 rokov),307
SK0417,SK0417524433,Okres Prešov,Gregorovce,muž,poproduktívny vek (65 a viac rokov),61
SK0417,SK0417524433,Okres Prešov,Gregorovce,žena,predproduktívny vek (0-14 rokov),78
SK0417,SK0417524433,Okres Prešov,Gregorovce,žena,produktívny vek (15-64 rokov),296
SK0417,SK0417524433,Okres Prešov,Gregorovce,žena,poproduktívny vek (65 a viac rokov),83
SK0417,SK0417524450,Okres Prešov,Hendrichovce,muž,predproduktívny vek (0-14 rokov),33
SK0417,SK0417524450,Okres Prešov,Hendrichovce,muž,produktívny vek (15-64 rokov),78
SK0417,SK0417524450,Okres Prešov,Hendrichovce,muž,poproduktívny vek (65 a viac rokov),19
SK0417,SK0417524450,Okres Prešov,Hendrichovce,žena,predproduktívny vek (0-14 rokov),27
SK0417,SK0417524450,Okres Prešov,Hendrichovce,žena,produktívny vek (15-64 rokov),84
SK0417,SK0417524450,Okres Prešov,Hendrichovce,žena,poproduktívny vek (65 a viac rokov),20
SK0417,SK0417524468,Okres Prešov,Hermanovce,muž,predproduktívny vek (0-14 rokov),223
SK0417,SK0417524468,Okres Prešov,Hermanovce,muž,produktívny vek (15-64 rokov),560
SK0417,SK0417524468,Okres Prešov,Hermanovce,muž,poproduktívny vek (65 a viac rokov),74
SK0417,SK0417524468,Okres Prešov,Hermanovce,žena,predproduktívny vek (0-14 rokov),213
SK0417,SK0417524468,Okres Prešov,Hermanovce,žena,produktívny vek (15-64 rokov),475
SK0417,SK0417524468,Okres Prešov,Hermanovce,žena,poproduktívny vek (65 a viac rokov),113
SK0417,SK0417524476,Okres Prešov,Hrabkov,muž,predproduktívny vek (0-14 rokov),48
SK0417,SK0417524476,Okres Prešov,Hrabkov,muž,produktívny vek (15-64 rokov),258
SK0417,SK0417524476,Okres Prešov,Hrabkov,muž,poproduktívny vek (65 a viac rokov),52
SK0417,SK0417524476,Okres Prešov,Hrabkov,žena,predproduktívny vek (0-14 rokov),53
SK0417,SK0417524476,Okres Prešov,Hrabkov,žena,produktívny vek (15-64 rokov),207
SK0417,SK0417524476,Okres Prešov,Hrabkov,žena,poproduktívny vek (65 a viac rokov),80
SK0417,SK0417524506,Okres Prešov,Chmeľov,muž,predproduktívny vek (0-14 rokov),128
SK0417,SK0417524506,Okres Prešov,Chmeľov,muž,produktívny vek (15-64 rokov),376
SK0417,SK0417524506,Okres Prešov,Chmeľov,muž,poproduktívny vek (65 a viac rokov),64
SK0417,SK0417524506,Okres Prešov,Chmeľov,žena,predproduktívny vek (0-14 rokov),109
SK0417,SK0417524506,Okres Prešov,Chmeľov,žena,produktívny vek (15-64 rokov),319
SK0417,SK0417524506,Okres Prešov,Chmeľov,žena,poproduktívny vek (65 a viac rokov),70
SK0417,SK0417524514,Okres Prešov,Chmeľovec,muž,predproduktívny vek (0-14 rokov),37
SK0417,SK0417524514,Okres Prešov,Chmeľovec,muž,produktívny vek (15-64 rokov),153
SK0417,SK0417524514,Okres Prešov,Chmeľovec,muž,poproduktívny vek (65 a viac rokov),28
SK0417,SK0417524514,Okres Prešov,Chmeľovec,žena,predproduktívny vek (0-14 rokov),29
SK0417,SK0417524514,Okres Prešov,Chmeľovec,žena,produktívny vek (15-64 rokov),165
SK0417,SK0417524514,Okres Prešov,Chmeľovec,žena,poproduktívny vek (65 a viac rokov),37
SK0417,SK0417524522,Okres Prešov,Chminianska Nová Ves,muž,predproduktívny vek (0-14 rokov),114
SK0417,SK0417524522,Okres Prešov,Chminianska Nová Ves,muž,produktívny vek (15-64 rokov),431
SK0417,SK0417524522,Okres Prešov,Chminianska Nová Ves,muž,poproduktívny vek (65 a viac rokov),80
SK0417,SK0417524522,Okres Prešov,Chminianska Nová Ves,žena,predproduktívny vek (0-14 rokov),108
SK0417,SK0417524522,Okres Prešov,Chminianska Nová Ves,žena,produktívny vek (15-64 rokov),421
SK0417,SK0417524522,Okres Prešov,Chminianska Nová Ves,žena,poproduktívny vek (65 a viac rokov),105
SK0417,SK0417524531,Okres Prešov,Chminianske Jakubovany,muž,predproduktívny vek (0-14 rokov),621
SK0417,SK0417524531,Okres Prešov,Chminianske Jakubovany,muž,produktívny vek (15-64 rokov),746
SK0417,SK0417524531,Okres Prešov,Chminianske Jakubovany,muž,poproduktívny vek (65 a viac rokov),32
SK0417,SK0417524531,Okres Prešov,Chminianske Jakubovany,žena,predproduktívny vek (0-14 rokov),649
SK0417,SK0417524531,Okres Prešov,Chminianske Jakubovany,žena,produktívny vek (15-64 rokov),672
SK0417,SK0417524531,Okres Prešov,Chminianske Jakubovany,žena,poproduktívny vek (65 a viac rokov),55
SK0417,SK0417524549,Okres Prešov,Chmiňany,muž,predproduktívny vek (0-14 rokov),173
SK0417,SK0417524549,Okres Prešov,Chmiňany,muž,produktívny vek (15-64 rokov),307
SK0417,SK0417524549,Okres Prešov,Chmiňany,muž,poproduktívny vek (65 a viac rokov),31
SK0417,SK0417524549,Okres Prešov,Chmiňany,žena,predproduktívny vek (0-14 rokov),130
SK0417,SK0417524549,Okres Prešov,Chmiňany,žena,produktívny vek (15-64 rokov),320
SK0417,SK0417524549,Okres Prešov,Chmiňany,žena,poproduktívny vek (65 a viac rokov),42
SK0417,SK0417524581,Okres Prešov,Janov,muž,predproduktívny vek (0-14 rokov),16
SK0417,SK0417524581,Okres Prešov,Janov,muž,produktívny vek (15-64 rokov),127
SK0417,SK0417524581,Okres Prešov,Janov,muž,poproduktívny vek (65 a viac rokov),19
SK0417,SK0417524581,Okres Prešov,Janov,žena,predproduktívny vek (0-14 rokov),38
SK0417,SK0417524581,Okres Prešov,Janov,žena,produktívny vek (15-64 rokov),96
SK0417,SK0417524581,Okres Prešov,Janov,žena,poproduktívny vek (65 a viac rokov),31
SK0417,SK0417524590,Okres Prešov,Janovík,muž,predproduktívny vek (0-14 rokov),34
SK0417,SK0417524590,Okres Prešov,Janovík,muž,produktívny vek (15-64 rokov),128
SK0417,SK0417524590,Okres Prešov,Janovík,muž,poproduktívny vek (65 a viac rokov),12
SK0417,SK0417524590,Okres Prešov,Janovík,žena,predproduktívny vek (0-14 rokov),45
SK0417,SK0417524590,Okres Prešov,Janovík,žena,produktívny vek (15-64 rokov),129
SK0417,SK0417524590,Okres Prešov,Janovík,žena,poproduktívny vek (65 a viac rokov),37
SK0417,SK0417524620,Okres Prešov,Kapušany,muž,predproduktívny vek (0-14 rokov),193
SK0417,SK0417524620,Okres Prešov,Kapušany,muž,produktívny vek (15-64 rokov),720
SK0417,SK0417524620,Okres Prešov,Kapušany,muž,poproduktívny vek (65 a viac rokov),149
SK0417,SK0417524620,Okres Prešov,Kapušany,žena,predproduktívny vek (0-14 rokov),196
SK0417,SK0417524620,Okres Prešov,Kapušany,žena,produktívny vek (15-64 rokov),712
SK0417,SK0417524620,Okres Prešov,Kapušany,žena,poproduktívny vek (65 a viac rokov),217
SK0417,SK0417524638,Okres Prešov,Kendice,muž,predproduktívny vek (0-14 rokov),256
SK0417,SK0417524638,Okres Prešov,Kendice,muž,produktívny vek (15-64 rokov),672
SK0417,SK0417524638,Okres Prešov,Kendice,muž,poproduktívny vek (65 a viac rokov),97
SK0417,SK0417524638,Okres Prešov,Kendice,žena,predproduktívny vek (0-14 rokov),222
SK0417,SK0417524638,Okres Prešov,Kendice,žena,produktívny vek (15-64 rokov),631
SK0417,SK0417524638,Okres Prešov,Kendice,žena,poproduktívny vek (65 a viac rokov),134
SK0417,SK0417524646,Okres Prešov,Klenov,muž,predproduktívny vek (0-14 rokov),25
SK0417,SK0417524646,Okres Prešov,Klenov,muž,produktívny vek (15-64 rokov),89
SK0417,SK0417524646,Okres Prešov,Klenov,muž,poproduktívny vek (65 a viac rokov),13
SK0417,SK0417524646,Okres Prešov,Klenov,žena,predproduktívny vek (0-14 rokov),19
SK0417,SK0417524646,Okres Prešov,Klenov,žena,produktívny vek (15-64 rokov),68
SK0417,SK0417524646,Okres Prešov,Klenov,žena,poproduktívny vek (65 a viac rokov),25
SK0417,SK0417524654,Okres Prešov,Kojatice,muž,predproduktívny vek (0-14 rokov),120
SK0417,SK0417524654,Okres Prešov,Kojatice,muž,produktívny vek (15-64 rokov),411
SK0417,SK0417524654,Okres Prešov,Kojatice,muž,poproduktívny vek (65 a viac rokov),59
SK0417,SK0417524654,Okres Prešov,Kojatice,žena,predproduktívny vek (0-14 rokov),126
SK0417,SK0417524654,Okres Prešov,Kojatice,žena,produktívny vek (15-64 rokov),357
SK0417,SK0417524654,Okres Prešov,Kojatice,žena,poproduktívny vek (65 a viac rokov),81
SK0417,SK0417524662,Okres Prešov,Kokošovce,muž,predproduktívny vek (0-14 rokov),99
SK0417,SK0417524662,Okres Prešov,Kokošovce,muž,produktívny vek (15-64 rokov),310
SK0417,SK0417524662,Okres Prešov,Kokošovce,muž,poproduktívny vek (65 a viac rokov),52
SK0417,SK0417524662,Okres Prešov,Kokošovce,žena,predproduktívny vek (0-14 rokov),78
SK0417,SK0417524662,Okres Prešov,Kokošovce,žena,produktívny vek (15-64 rokov),308
SK0417,SK0417524662,Okres Prešov,Kokošovce,žena,poproduktívny vek (65 a viac rokov),67
SK0417,SK0417524697,Okres Prešov,Krížovany,muž,predproduktívny vek (0-14 rokov),25
SK0417,SK0417524697,Okres Prešov,Krížovany,muž,produktívny vek (15-64 rokov),142
SK0417,SK0417524697,Okres Prešov,Krížovany,muž,poproduktívny vek (65 a viac rokov),15
SK0417,SK0417524697,Okres Prešov,Krížovany,žena,predproduktívny vek (0-14 rokov),24
SK0417,SK0417524697,Okres Prešov,Krížovany,žena,produktívny vek (15-64 rokov),111
SK0417,SK0417524697,Okres Prešov,Krížovany,žena,poproduktívny vek (65 a viac rokov),34
SK0417,SK0417524701,Okres Prešov,Kvačany (Okres Prešov),muž,predproduktívny vek (0-14 rokov),17
SK0417,SK0417524701,Okres Prešov,Kvačany (Okres Prešov),muž,produktívny vek (15-64 rokov),105
SK0417,SK0417524701,Okres Prešov,Kvačany (Okres Prešov),muž,poproduktívny vek (65 a viac rokov),21
SK0417,SK0417524701,Okres Prešov,Kvačany (Okres Prešov),žena,predproduktívny vek (0-14 rokov),27
SK0417,SK0417524701,Okres Prešov,Kvačany (Okres Prešov),žena,produktívny vek (15-64 rokov),86
SK0417,SK0417524701,Okres Prešov,Kvačany (Okres Prešov),žena,poproduktívny vek (65 a viac rokov),27
SK0417,SK0417524727,Okres Prešov,Lada,muž,predproduktívny vek (0-14 rokov),60
SK0417,SK0417524727,Okres Prešov,Lada,muž,produktívny vek (15-64 rokov),298
SK0417,SK0417524727,Okres Prešov,Lada,muž,poproduktívny vek (65 a viac rokov),49
SK0417,SK0417524727,Okres Prešov,Lada,žena,predproduktívny vek (0-14 rokov),61
SK0417,SK0417524727,Okres Prešov,Lada,žena,produktívny vek (15-64 rokov),282
SK0417,SK0417524727,Okres Prešov,Lada,žena,poproduktívny vek (65 a viac rokov),82
SK0417,SK0417524735,Okres Prešov,Lažany,muž,predproduktívny vek (0-14 rokov),22
SK0417,SK0417524735,Okres Prešov,Lažany,muž,produktívny vek (15-64 rokov),57
SK0417,SK0417524735,Okres Prešov,Lažany,muž,poproduktívny vek (65 a viac rokov),14
SK0417,SK0417524735,Okres Prešov,Lažany,žena,predproduktívny vek (0-14 rokov),9
SK0417,SK0417524735,Okres Prešov,Lažany,žena,produktívny vek (15-64 rokov),52
SK0417,SK0417524735,Okres Prešov,Lažany,žena,poproduktívny vek (65 a viac rokov),22
SK0417,SK0417524743,Okres Prešov,Lemešany,muž,predproduktívny vek (0-14 rokov),231
SK0417,SK0417524743,Okres Prešov,Lemešany,muž,produktívny vek (15-64 rokov),631
SK0417,SK0417524743,Okres Prešov,Lemešany,muž,poproduktívny vek (65 a viac rokov),105
SK0417,SK0417524743,Okres Prešov,Lemešany,žena,predproduktívny vek (0-14 rokov),223
SK0417,SK0417524743,Okres Prešov,Lemešany,žena,produktívny vek (15-64 rokov),651
SK0417,SK0417524743,Okres Prešov,Lemešany,žena,poproduktívny vek (65 a viac rokov),154
SK0417,SK0417524751,Okres Prešov,Lesíček,muž,predproduktívny vek (0-14 rokov),76
SK0417,SK0417524751,Okres Prešov,Lesíček,muž,produktívny vek (15-64 rokov),126
SK0417,SK0417524751,Okres Prešov,Lesíček,muž,poproduktívny vek (65 a viac rokov),8
SK0417,SK0417524751,Okres Prešov,Lesíček,žena,predproduktívny vek (0-14 rokov),70
SK0417,SK0417524751,Okres Prešov,Lesíček,žena,produktívny vek (15-64 rokov),119
SK0417,SK0417524751,Okres Prešov,Lesíček,žena,poproduktívny vek (65 a viac rokov),19
