Zoznam zvolených starostov,,,,,,,,,,
,,,,,,,,,,
Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Meno,Priezvisko,Politický subjekt
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510254,Žaškov,Anton,Nemček,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510271,Beňadiková,Ján,Martinovič,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510319,Bobrovček,Jana,Košová,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510327,Bobrovec,Ladislav,Sedlák,KDH
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510335,Bobrovník,Jana,Bažíková,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510351,Bukovina,Mária,Teniaková,Hlas - sociálna demokracia
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510386,Demänovská Dolina,Richard,Bros,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510408,Dúbrava,Vladimír,Janičina,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510416,Galovany,Miroslav,Kubáň,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510424,Gôtovany,Andrea,Adamčiaková,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510459,Huty,Juraj,Staš,SMER - SD
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510467,Hybe,Karol,Pavlíček,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,556807,Ižipovce,Zuzana,Fedáková,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510505,Jakubovany,Milan,Zuzaniak,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510513,Jalovec,Ján,Matloň,NK/NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510521,Jamník,Alena,Vlčková,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,507393,Konská,Miroslav,Kamhal,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510564,Kráľova Lehota,Erika,Šteučeková,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510572,Kvačany,Jozef,Grúň,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510581,Lazisko,Jana,Glajzová,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510602,Liptovská Anna,Ivan,Bella,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510611,Liptovská Kokava,Ján,Kollár,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,558281,Liptovská Porúbka,Jana,Gazdičová,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510653,Liptovská Sielnica,Igor,Guráň,SMER - SD
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510688,Liptovské Beharovce,Anna,Pruknerová,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510696,Liptovské Kľačany,Ján ,Hollý,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510700,Liptovské Matiašovce,Ján,Jaňák,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510726,Liptovský Hrádok,Branislav,Tréger,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510734,Liptovský Ján,Roman,Vajs,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510262,Liptovský Mikuláš,Ján,Blcháč,"Hlas - sociálna demokracia, SMER - SD"
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510751,Liptovský Ondrej,Ľuboš,Žubor,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,580287,Liptovský Peter,Anna,Papajová,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510777,Liptovský Trnovec,Ľubomír,Hollý,KDH
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510793,Ľubeľa,Erik,Gemzický,Hlas - sociálna demokracia
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510831,Malatíny,Jaroslav,Podhorány,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510840,Malé Borové,Martin,Baranec,SNS
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510858,Malužiná,Břetislav,Chytil,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510874,Nižná Boca,Silvia,Skusilová,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510904,Partizánska Ľupča,Ladislav,Balážec,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510912,Pavčina Lehota,Peter,Pethö,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510921,Pavlova Ves,Daniel,Bacúr,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510947,Podtureň,Ivona,Vejová,"SMER - SD, Hlas - sociálna demokracia"
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510963,Pribylina,Daniel,Pokrievka,SNS
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510971,Prosiek,Peter,Hamráček,SMER - SD
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511013,Smrečany,Ľubica,Rybárska,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511048,Svätý Kríž,Ján,Kubáň,Hlas - sociálna demokracia
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511072,Trstené,Ľubomíra,Markovičová,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511099,Uhorská Ves,Vladimír,Multáň,SMER - SD
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511111,Vavrišovo,Ľubica,Chlebová,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511129,Važec,Milan,Lištiak,Hlas - sociálna demokracia
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511145,Veterná Poruba,Jakub,Tomko,SMER - SD
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511153,Vlachy,Róbert,Klubica,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511170,Východná,Pavel,Krupa,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511188,Vyšná Boca,Ľubica,Trégerová,SMER - SD
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511196,Závažná Poruba,Vladimír,Mlynček,NEKA
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511200,Žiar,Ján,Zvara,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512052,Belá - Dulice,Eduard,Kuchárik,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512061,Benice,Milan,Remšík,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512079,Blatnica,Karol,Čičmanec,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512133,Bystrička,Roman,Kubala,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512150,Ďanová,Miroslav,Ďanovský,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512168,Diaková,Branislav,Kohút,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512206,Dolný Kalník,Iveta,Balšianková,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512214,Dražkovce,Eva,Gáborová,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512257,Folkušová,Lenka,Bednarovská,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512290,Horný Kalník,Stanislav,Rohoň,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512346,Karlová,Adriana,Malatová,SMER - SD
5,Žilinský kraj,504,Martin,506,Martin,512354,Kláštor pod Znievom,Vladimír,Čambor,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512371,Košťany nad Turcom,Ján,Mlynár,"SaS, DOBRÁ VOĽBA a Umiernení, SME RODINA"
5,Žilinský kraj,504,Martin,506,Martin,512389,Krpeľany,Martin,Schestág,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512397,Laskár,Lenka,Janíková,SNS
5,Žilinský kraj,504,Martin,506,Martin,512419,Ležiachov,Petra,Malinová,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512435,Lipovec,Dana,Petrášková,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512036,Martin,Ján,Danko,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512478,Necpaly,Peter,Majko,SNS
5,Žilinský kraj,504,Martin,506,Martin,512486,Nolčovo,Taťana,Sivová,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512508,Podhradie,Miroslav,Jánošík,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512524,Príbovce,Viktória,Fľaková,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512541,Rakovo,Patrik,Antal,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512583,Sklabiňa,Anna ,Silvestrová,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512591,Sklabinský Podzámok,Božena,Drobková,SMER - SD
5,Žilinský kraj,504,Martin,506,Martin,512613,Slovany,Marek,Straka,SMER - SD
5,Žilinský kraj,504,Martin,506,Martin,512630,Socovce,Iveta,Krupcová,REPUBLIKA
5,Žilinský kraj,504,Martin,506,Martin,512648,Sučany,Martin,Rybár,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512656,Šútovo,Ľubomír,Maďari,SMER - SD
5,Žilinský kraj,504,Martin,506,Martin,512664,Trebostovo,Ivan,Trimaj,"SMER - SD, Hlas - sociálna demokracia"
5,Žilinský kraj,504,Martin,506,Martin,512672,Trnovo,Martin,Buocik,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512681,Turany,Dušan,Novysedlák,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512702,Turčianska Štiavnička,Peter,Vrabec,NEKA
5,Žilinský kraj,504,Martin,506,Martin,545961,Turčianske Jaseno,Rastislav,Jesenský,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512711,Turčianske Kľačany,Lenka,Sláviková,SMER - SD
5,Žilinský kraj,504,Martin,506,Martin,512737,Turčiansky Ďur,Viera,Hanesová,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512753,Turčiansky Peter,Ondrej,Výbošťok,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512761,Valča,Štefan,Keltoš,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512796,Vrícko,František ,Hideg,NEKA
5,Žilinský kraj,504,Martin,506,Martin,557358,Vrútky,Branislav,Zacharides,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512818,Záborie,Katarína,Kurhajcová Záborská,NEKA
5,Žilinský kraj,504,Martin,506,Martin,512834,Žabokreky,Zuzana,Valocká,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512044,Abramová,Milan,Černák,SMER - SD
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512087,Blažovce,Marek,Chorváth,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512095,Bodorová,Jana,Pagáčová,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512109,Borcová,Marcela,Pavlásková,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512117,Brieštie,Žaneta,Lichnerová,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512125,Budiš,Ivana,Erteľová,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512141,Čremošné,Zuzana,Chorváthová,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512222,Dubové,Milan,Lettrich,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512265,Háj,Rastislav,Lejtrich,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512273,Horná Štubňa,Ondrej,Piški,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512303,Ivančiná,Róbert,Kleskeň,SMER - SD
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512311,Jasenovo,Ivona,Snováková,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512320,Jazernica,Peter,Kubík,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512338,Kaľamenová,Martina,Mračková,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512427,Liešno,Zdenka,Judáková,SMER - SD
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512443,Malý Čepčín,Miroslava,Sumková,Hlas - sociálna demokracia
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512460,Mošovce,Elena,Krajčová,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512559,Rakša,Eva,Gajdicová,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512575,Rudno,Zdena,Lichnerová,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512605,Sklené,Tibor,Rišiaň,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512621,Slovenské Pravno,Pavol,Grusmann,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512699,Turček,Ján,Teltsch,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512729,Turčianske Teplice,Igor,Hus,NEKA
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512788,Veľký Čepčín,Jana,Boďová,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,509558,Babín,Martin,Matys,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,509566,Beňadovo,Jaroslav,Pepucha,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,509582,Bobrov,Andrej,Namislovský,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,509591,Breza,Ladislav,Matejčík,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,509680,Hruštín,František,Škapec,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,509728,Klin,Karol,Revaj,"SNS, SMER - SD, Hlas - sociálna demokracia"
5,Žilinský kraj,505,Námestovo,507,Námestovo,509779,Krušetnica,Jozef,Dorušák,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,509809,Lokca,Miroslav,Valčičák,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,509817,Lomná,Vladimír,Ľuba,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,509850,Mútne,Marián,Murín,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,509868,Námestovo,Ján,Kadera,"SMER - SD, Hlas - sociálna demokracia, REPUBLIKA, SNS"
5,Žilinský kraj,505,Námestovo,507,Námestovo,509884,Novoť,Dušan,Jendrašík,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,509892,Oravská Jasenica,Karol,Graňák,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,509906,Oravská Lesná,Marek,Majdiš,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,509914,Oravská Polhora,Michal,Strnál,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,509931,Oravské Veselé,Albín,Maslaňák,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,510025,Rabča,Július,Piták,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,510033,Rabčice,Gabriel,Vons,Hlas - sociálna demokracia
5,Žilinský kraj,505,Námestovo,507,Námestovo,510050,Sihelné,Ľubomír,Piták,KDH
5,Žilinský kraj,505,Námestovo,507,Námestovo,510092,Ťapešovo,Pavol,Bugaj,SMER - SD
5,Žilinský kraj,505,Námestovo,507,Námestovo,510149,Vasiľov,Daniela,Fejová,SMER - SD
5,Žilinský kraj,505,Námestovo,507,Námestovo,510157,Vavrečka,Karol,Pjentek,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,510203,Zákamenné,Peter,Klimčík,NEKA
5,Žilinský kraj,505,Námestovo,507,Námestovo,510246,Zubrohlava,Lukáš,Remeš,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509604,Brezovica,Andrej,Ujmiak,KDH
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,518719,Čimhová,Dušan,Duda,KDH
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509655,Habovka,Alojz,Lajčin,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509663,Hladovka,Marián,Brnušák,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509795,Liesek,Milan,Volf,KDH
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509876,Nižná,Jaroslav,Rosina,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509949,Oravský Biely Potok,Jozef,Hamaň,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509981,Podbiel,Ján,Sitek,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510076,Suchá Hora,Jozef,Kovalik,KDH
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510084,Štefanov nad Oravou,Róbert,Kakačka,KDH
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510106,Trstená,Magdaléna,Zmarzláková,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510114,Tvrdošín,Ivan,Šaško,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510173,Vitanová,Dušan,Kovaľák,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510190,Zábiedovo,Ján,Banovčan,NEKA
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510238,Zuberec,Pavol,Šroba,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510301,Bešeňová,Martin,Baran,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510441,Hubová,Stanislav,Nechaj,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,507300,Ivachnová,Vladimír,Guoth,KDH
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510530,Kalameny,Juraj,Markovič,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510548,Komjatná,Otto,Brtko,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510599,Likavka,Marián,Javorka,KDH
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510629,Liptovská Lúžna,Albín,Husarčík,"SMER - SD, Hlas - sociálna demokracia, SNS"
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510637,Liptovská Osada,Róbert,Kuzma,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510661,Liptovská Štiavnica,Dušan,Dírer,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510670,Liptovská Teplá,Milan,Kašák,"KDH, SNS"
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510718,Liptovské Revúce,Jana,Šimová,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511005,Liptovské Sliače,Milan,Frič,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510742,Liptovský Michal,Martin,Adamčiak,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510785,Lisková,Alena,Mydliarová,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510807,Ľubochňa,Peter,Dávidík,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510815,Lúčky,Branislav,Hrbček,"SNS, KDH"
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510823,Ludrová,Peter,Slimák,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510866,Martinček,Juraj,Bobek,SNS
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510955,Potok,Katarína,Machová,SMER - SD
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510998,Ružomberok,Ľubomír,Kubáň,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511030,Stankovany,Vladimír,Urban,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511056,Štiavnička,Beáta,Rázgová,"SNS, Hlas - sociálna demokracia"
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511064,Švošov,Milan,Široň,SOM Slovensko
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,507407,Turík,Vladimír,Hatiar,NEKA
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,511102,Valaská Dubová,Igor,Tulinský,KDH
5,Žilinský kraj,507,Žilina,501,Bytča,517461,Bytča,Miroslav,Minárčik,Hlas - sociálna demokracia
5,Žilinský kraj,507,Žilina,501,Bytča,581984,Hlboké nad Váhom,Karina,Holešová,NEKA
5,Žilinský kraj,507,Žilina,501,Bytča,517623,Hvozdnica,Martin,Šimún,KDH
5,Žilinský kraj,507,Žilina,501,Bytča,517631,Jablonové,Ladislav,Čička,NEKA
5,Žilinský kraj,507,Žilina,501,Bytča,517674,Kolárovice,Jozef,Hruštinec,"SMER - SD, Hlas - sociálna demokracia, SNS"
5,Žilinský kraj,507,Žilina,501,Bytča,517691,Kotešová,Peter,Mozolík,"SMER - SD, SNS"
5,Žilinský kraj,507,Žilina,501,Bytča,517798,Maršová - Rašov,Milan,Holjenčík,NEKA
5,Žilinský kraj,507,Žilina,501,Bytča,517861,Petrovice,Štefan,Hlavoň,NEKA
5,Žilinský kraj,507,Žilina,501,Bytča,517895,Predmier,Štefan,Klus,"SMER - SD, Hlas - sociálna demokracia, SNS"
5,Žilinský kraj,507,Žilina,501,Bytča,517992,Súľov - Hradná,Jaroslav,Bušfy,"SMER - SD, Hlas - sociálna demokracia, SNS"
5,Žilinský kraj,507,Žilina,501,Bytča,518018,Štiavnik,Štefan,Vároš,NEKA
5,Žilinský kraj,507,Žilina,501,Bytča,518085,Veľké Rovné,Ladislav,Korček,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509175,Dolný Vadičov,Miroslava,Ondreášová,Hlas - sociálna demokracia
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509205,Horný Vadičov,Viera Lea,Slivková,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509256,Kysucké Nové Mesto,Marian,Mihalda,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509264,Kysucký Lieskovec,Milan,Králik,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509272,Lodno,Monika,Tvrdá,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509281,Lopušné Pažite,Peter,Harcek,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509302,Nesluša,Zuzana,Jancová,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509329,Ochodnica,Radoslav,Ďuroška,"SMER - SD, Hlas - sociálna demokracia, REPUBLIKA"
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509370,Povina,Alena,Dudeková,Hlas - sociálna demokracia
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,580791,Radoľa,Anton,Tkáčik,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509426,Rudina,Marián,Hutyra,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509434,Rudinka,Slavka,Koptáková,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509442,Rudinská,Lenka,Purašová,NEKA
5,Žilinský kraj,507,Žilina,504,Kysucké Nové Mesto,509469,Snežnica,Milan,Hlavatý,"SMER - SD, Hlas - sociálna demokracia, SNS"
5,Žilinský kraj,507,Žilina,511,Žilina,517429,Belá,Ivan,Dvorský,NK/NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,547522,Bitarová,Juraj,Drdák,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,547557,Brezany,Pavol,Ozimy,"Hlas - sociálna demokracia, KDH"
5,Žilinský kraj,507,Žilina,511,Žilina,517470,Čičmany,Iveta,Michalíková,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517488,Divina,Martin,Fronc,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517496,Divinka,Michal,Krško,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517500,Dlhé Pole,Tibor,Gajdošík,"SMER - SD, Hlas - sociálna demokracia"
5,Žilinský kraj,507,Žilina,511,Žilina,517518,Dolná Tižina,Lukáš,Ďurina,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517526,Dolný Hričov,Peter,Zelník,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,557986,Ďurčiná,Martina,Bohušová,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517542,Fačkov,Miroslav,Čerňanec,"Hlas - sociálna demokracia, KDH"
5,Žilinský kraj,507,Žilina,511,Žilina,517551,Gbeľany,Jozef,Martinček,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517593,Horný Hričov,Dušan,Ďuríček,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517577,Hôrky,Dušan,Chvíľa,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,547590,Hričovské Podhradie,Jarmila,Dobroňová,"SMER - SD, Hlas - sociálna demokracia"
5,Žilinský kraj,507,Žilina,511,Žilina,517640,Jasenové,Martin,Mikolka,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517658,Kamenná Poruba,Jaroslav,Turanec,NK/NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,557994,Kľače,Jozef,Jánošík,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517682,Konská,Janka,Stupňanová,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517704,Kotrčiná Lúčka,Jozef,Žabka,"SNS, SMER - SD, Hlas - sociálna demokracia"
5,Žilinský kraj,507,Žilina,511,Žilina,517712,Krasňany,Jana,Žáková,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517721,Kunerad,Miroslav,Kudela,"SMER - SD, SNS, Hlas - sociálna demokracia"
5,Žilinský kraj,507,Žilina,511,Žilina,517739,Lietava,Ivan,Oboňa,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,557935,Lietavská Lúčka,Ján,Čerňan,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517755,Lietavská Svinná - Babkov,Vladimír,Jamečný,NEKA
5,Žilinský kraj,507,Žilina,511,Žilina,517763,Lutiše,Anton,Štefko,"SNS, SMER - SD, Hlas - sociálna demokracia"
5,Žilinský kraj,507,Žilina,511,Žilina,517771,Lysica,Róbert,Murárik,"SMER - SD, Hlas - sociálna demokracia"
5,Žilinský kraj,507,Žilina,511,Žilina,517780,Malá Čierna,Jaroslav,Koleda,"SNS, SMER - SD, Hlas - sociálna demokracia"
